2.860000000000000142e+01
2.860000000000000142e+01
2.960000000000000142e+01
2.980000000000000071e+01
2.950000000000000000e+01
2.939999999999999858e+01
2.789999999999999858e+01
2.939999999999999858e+01
3.030000000000000071e+01
2.930000000000000071e+01
2.469999999999999929e+01
2.439999999999999858e+01
2.560000000000000142e+01
2.360000000000000142e+01
2.539999999999999858e+01
2.819999999999999929e+01
3.460000000000000142e+01
3.470000000000000284e+01
3.870000000000000284e+01
3.860000000000000142e+01
4.020000000000000284e+01
4.129999999999999716e+01
4.489999999999999858e+01
4.639999999999999858e+01
4.810000000000000142e+01
4.510000000000000142e+01
4.420000000000000284e+01
4.260000000000000142e+01
4.160000000000000142e+01
4.260000000000000142e+01
4.329999999999999716e+01
4.279999999999999716e+01
4.160000000000000142e+01
4.170000000000000284e+01
4.210000000000000142e+01
4.150000000000000000e+01
3.829999999999999716e+01
3.529999999999999716e+01
3.589999999999999858e+01
3.479999999999999716e+01
3.229999999999999716e+01
3.370000000000000284e+01
3.500000000000000000e+01
3.110000000000000142e+01
3.039999999999999858e+01
3.550000000000000000e+01
4.060000000000000142e+01
3.850000000000000000e+01
3.989999999999999858e+01
3.879999999999999716e+01
3.600000000000000000e+01
3.130000000000000071e+01
3.030000000000000071e+01
3.050000000000000000e+01
2.439999999999999858e+01
1.950000000000000000e+01
1.430000000000000071e+01
5.700000000000000178e+00
2.200000000000000178e+00
4.500000000000000000e+00
5.500000000000000000e+00
6.000000000000000000e+00
6.500000000000000000e+00
9.599999999999999645e+00
8.000000000000000000e+00
7.099999999999999645e+00
4.799999999999999822e+00
6.500000000000000000e+00
1.180000000000000071e+01
1.450000000000000000e+01
1.689999999999999858e+01
1.989999999999999858e+01
2.180000000000000071e+01
2.189999999999999858e+01
2.280000000000000071e+01
2.130000000000000071e+01
1.930000000000000071e+01
1.500000000000000000e+01
2.089999999999999858e+01
1.680000000000000071e+01
1.669999999999999929e+01
1.030000000000000071e+01
7.000000000000000000e+00
5.599999999999999645e+00
5.500000000000000000e+00
2.799999999999999822e+00
2.299999999999999822e+00
2.299999999999999822e+00
3.000000000000000000e+00
1.800000000000000044e+00
6.999999999999999556e-01
3.600000000000000089e+00
9.300000000000000711e+00
1.069999999999999929e+01
1.369999999999999929e+01
1.390000000000000036e+01
1.350000000000000000e+01
1.610000000000000142e+01
1.680000000000000071e+01
1.810000000000000142e+01
1.800000000000000000e+01
1.719999999999999929e+01
1.760000000000000142e+01
1.630000000000000071e+01
1.750000000000000000e+01
1.839999999999999858e+01
1.739999999999999858e+01
1.580000000000000071e+01
1.380000000000000071e+01
1.209999999999999964e+01
8.900000000000000355e+00
1.200000000000000000e+01
1.100000000000000000e+01
1.000000000000000000e+01
8.599999999999999645e+00
1.019999999999999929e+01
