5.165289342403411865e-02 5.696202442049980164e-02 -6.232294440269470215e-02 1.371951252222061157e-01 1.033057831227779388e-02 1.880952417850494385e-01 -2.431610971689224243e-02 1.749271154403686523e-02 1.015625000000000000e-01 1.050955429673194885e-01 2.898550778627395630e-02 9.090908803045749664e-03 1.322580575942993164e-01 -2.985074557363986969e-02 9.917355328798294067e-02 1.115879863500595093e-01 8.438818901777267456e-02 5.668016150593757629e-02 3.755868598818778992e-02 1.158536598086357117e-01 5.369127541780471802e-02 4.238410592079162598e-01 6.741572916507720947e-02 5.000000074505805969e-02 8.241758495569229126e-02 5.291005223989486694e-02 1.932367086410522461e-01 2.296650707721710205e-01 3.980099409818649292e-02 1.833333373069763184e-01 9.961685538291931152e-02 -1.499999966472387314e-02 -1.347826123237609863e-01 8.230452425777912140e-03 5.376344081014394760e-03 -1.481481492519378662e-01 1.237113401293754578e-01 6.730769574642181396e-02 3.603603690862655640e-02 1.739130355417728424e-02 9.259259328246116638e-03 7.079645991325378418e-02 3.669724613428115845e-02 9.302325546741485596e-02 5.833333358168601990e-02 -1.709401793777942657e-02 3.305784985423088074e-02 6.179775297641754150e-02 3.821656107902526855e-02 -7.575757801532745361e-03 6.338027864694595337e-02 5.555555596947669983e-02 1.068702265620231628e-01 1.015625000000000000e-01 1.074766367673873901e-01 4.405286163091659546e-02 -2.366863936185836792e-02 1.398601382970809937e-02 2.395209670066833496e-02 4.651162773370742798e-02 5.102040991187095642e-02 1.660079061985015869e-01 1.151685416698455811e-01 -3.440860286355018616e-02 -2.173912944272160530e-03 -4.056795034557580948e-03 -4.054053872823715210e-02 1.112656444311141968e-01 9.040590375661849976e-02 4.310344904661178589e-02 -1.521252840757369995e-01 8.367346972227096558e-02 -5.000000000000000000e-01 -4.223433136940002441e-02 -8.233276009559631348e-02 -3.657024800777435303e-01 -6.557376682758331299e-02 -4.140786826610565186e-03 5.870841443538665771e-02 1.017811708152294159e-02 -1.098130866885185242e-01 -3.351648449897766113e-01 -1.437699701637029648e-02 1.881638914346694946e-01 2.460658103227615356e-01 4.431818053126335144e-02 6.191950291395187378e-03 3.586065396666526794e-02 -1.083032488822937012e-01 5.191594734787940979e-02 2.339181257411837578e-03 -1.022727228701114655e-02 2.587064728140830994e-02 -2.246093750000000000e-02 -2.062868326902389526e-02 -8.620689623057842255e-03 -7.597340736538171768e-03 -2.830188721418380737e-03 -8.287292905151844025e-03 -6.363636348396539688e-03 -6.294963881373405457e-03 -1.752767525613307953e-02 -3.055555559694766998e-02 2.183803543448448181e-02 -1.126760523766279221e-02 2.772808633744716644e-02 3.184713423252105713e-03 -1.582278497517108917e-02 -3.894839435815811157e-03 2.824858762323856354e-03 -2.361396327614784241e-02
9.555555880069732666e-02 5.693069472908973694e-02 8.208955079317092896e-02 -3.551912680268287659e-02 -1.470588240772485733e-02 6.783919781446456909e-02 1.033591758459806442e-02 6.094182655215263367e-02 5.574912950396537781e-02 2.056555263698101044e-02 4.776119440793991089e-02 7.536231726408004761e-02 -6.222222372889518738e-02 -1.742738634347915649e-01 1.896551698446273804e-01 1.915708780288696289e-01 6.514658033847808838e-02 5.533596873283386230e-02 1.519607901573181152e-01 0.000000000000000000e+00 1.448598057031631470e-01 1.288659721612930298e-01 1.181818172335624695e-01 1.747572869062423706e-01 7.734806835651397705e-02 4.867256805300712585e-02 9.338521212339401245e-02 3.555555641651153564e-02 6.250000000000000000e-02 2.471590936183929443e-01 4.867256805300712585e-02 4.266666620969772339e-02 -6.960556656122207642e-02 5.823293328285217285e-02 -2.284482717514038086e-01 3.977272659540176392e-02 1.391304284334182739e-01 6.201550364494323730e-02 8.695652335882186890e-02 7.971014827489852905e-02 1.642857193946838379e-01 -3.603603690862655640e-02 2.631578966975212097e-02 -5.309734493494033813e-02 -2.187500000000000000e-01 1.273885369300842285e-02 -3.278688341379165649e-02 -1.146496832370758057e-01 -1.176470592617988586e-01 -5.624999850988388062e-02 6.250000000000000000e-02 1.157024800777435303e-01 9.395973384380340576e-02 7.373271882534027100e-02 9.302325546741485596e-03 6.829268485307693481e-02 2.669491469860076904e-01 4.669260606169700623e-02 8.119658380746841431e-02 5.911330133676528931e-02 -1.285140514373779297e-01 -1.225490216165781021e-02 -4.750593751668930054e-02 -3.099173493683338165e-02 -3.378378227353096008e-02 2.826086990535259247e-02 -2.346570417284965515e-02 1.545667499303817749e-01 0.000000000000000000e+00 1.229166686534881592e-01 2.995391748845577240e-02 -2.853260934352874756e-01 -3.994490206241607666e-02 1.029411796480417252e-02 -4.591836780309677124e-02 -1.097345128655433655e-01 -5.415162537246942520e-03 -3.184931576251983643e-01 0.000000000000000000e+00 6.609442234039306641e-01 -5.027933120727539062e-01 2.135036438703536987e-01 -7.766990363597869873e-02 0.000000000000000000e+00 2.730375342071056366e-02 1.162790693342685699e-02 8.754863403737545013e-03 -6.574761122465133667e-02 4.305555671453475952e-02 -6.038647145032882690e-03 1.812004484236240387e-02 1.198257040232419968e-02 -2.309236861765384674e-02 1.988636329770088196e-02 -6.659836322069168091e-02 -1.120448205620050430e-02 -9.784735739231109619e-04 -2.397868596017360687e-02 7.853402756154537201e-03 -1.427297014743089676e-02 0.000000000000000000e+00 -1.655933819711208344e-02 -1.028037350624799728e-02 3.059440478682518005e-02 2.880288101732730865e-02 -1.708633080124855042e-02 -6.730769295245409012e-03 -2.592223323881626129e-02 5.819592624902725220e-03 2.994012087583541870e-03 6.916996091604232788e-03
1.932989656925201416e-01 8.078602701425552368e-02 8.857142925262451172e-02 -3.591160103678703308e-02 1.006289273500442505e-01 2.981651388108730316e-02 1.214689239859580994e-01 1.388888899236917496e-02 2.680965140461921692e-02 3.197674453258514404e-02 8.358208835124969482e-02 5.947955325245857239e-02 5.863192304968833923e-02 -1.055718511343002319e-01 -5.898123234510421753e-02 7.142857462167739868e-02 2.173913083970546722e-02 3.928571566939353943e-02 9.615384787321090698e-02 1.470588296651840210e-01 1.386554688215255737e-01 1.546961367130279541e-01 3.311688303947448730e-01 7.246376946568489075e-03 5.747126415371894836e-03 4.524886980652809143e-02 2.629107832908630371e-01 1.343873590230941772e-01 1.273584961891174316e-01 1.114457845687866211e-01 1.355555504560470581e-01 1.447963863611221313e-01 -1.323877125978469849e-01 -3.861003741621971130e-02 -2.880434691905975342e-01 2.727272734045982361e-02 -3.361344709992408752e-02 3.200000151991844177e-02 -1.550387591123580933e-02 5.056179687380790710e-02 -2.836879342794418335e-02 -3.378378227353096008e-02 1.059602648019790649e-01 4.733727872371673584e-02 -1.042653992772102356e-01 1.194690242409706116e-01 -2.135416716337203979e-01 0.000000000000000000e+00 4.166666790843009949e-02 9.777777642011642456e-02 2.453987672924995422e-02 -1.129943504929542542e-02 -2.139037474989891052e-02 -3.535353392362594604e-02 -1.010638326406478882e-01 4.145077615976333618e-02 -2.040816396474838257e-01 -8.239700645208358765e-02 1.209677383303642273e-02 4.135338217020034790e-02 1.618705093860626221e-01 5.722891539335250854e-02 2.250000089406967163e-02 -2.237136475741863251e-02 -4.474272951483726501e-03 8.216783404350280762e-02 -1.012658234685659409e-02 2.696969807147979736e-01 1.751592382788658142e-02 5.152979120612144470e-02 -3.722504153847694397e-02 -3.730272501707077026e-02 -5.856515374034643173e-03 -3.312302753329277039e-02 -8.909370005130767822e-02 1.801619380712509155e-01 1.045751646161079407e-01 -3.547486066818237305e-01 -1.633554100990295410e-01 1.800643056631088257e-01 -7.124681770801544189e-02 -3.837209343910217285e-01 -6.525911390781402588e-02 -1.544401515275239944e-02 4.323094338178634644e-02 -2.125398488715291023e-03 -1.362683437764644623e-02 -3.110599145293235779e-02 3.072983399033546448e-02 -1.097560953348875046e-02 2.051835879683494568e-02 -5.774783436208963394e-03 -2.158979326486587524e-02 2.688172040507197380e-03 1.146131847053766251e-02 -2.319109439849853516e-02 4.010938853025436401e-02 -2.767527708783745766e-03 -2.361489646136760712e-02 7.073386572301387787e-03 -3.613369539380073547e-03 8.108108304440975189e-03 3.022452443838119507e-02 -2.886405959725379944e-02 0.000000000000000000e+00 -9.999999776482582092e-03 -1.022304873913526535e-02 -1.542912237346172333e-02 1.936108455993235111e-03 -9.920635493472218513e-04 -9.090908803045749664e-03
-3.456221148371696472e-02 3.460207581520080566e-02 6.688962876796722412e-02 9.237875230610370636e-03 4.395604599267244339e-03 4.210526496171951294e-02 9.382715821266174316e-02 3.968254104256629944e-02 1.749271154403686523e-02 3.481012582778930664e-02 -7.168458774685859680e-03 1.152542382478713989e-01 4.804804921150207520e-02 5.307262390851974487e-02 5.574912950396537781e-02 1.515151560306549072e-02 8.615384250879287720e-02 5.423728749155998230e-02 3.322258964180946350e-02 2.212765961885452271e-01 -1.764705963432788849e-02 -1.439393907785415649e-01 2.551020495593547821e-02 2.900763452053070068e-01 -6.603773683309555054e-02 2.348178178071975708e-01 5.363984778523445129e-02 2.892562001943588257e-02 1.068376079201698303e-01 1.254355460405349731e-01 5.769230797886848450e-02 6.947890669107437134e-02 -1.070559620857238770e-01 -2.151394486427307129e-01 5.128205195069313049e-02 1.279461234807968140e-01 1.212121173739433289e-02 1.126760542392730713e-01 -1.937499940395355225e-01 6.179775297641754150e-02 -2.870813384652137756e-02 7.211538404226303101e-02 5.228758230805397034e-02 -1.621621549129486084e-01 2.051282115280628204e-02 1.194690242409706116e-01 1.550387591123580933e-02 3.691275045275688171e-02 3.154761791229248047e-01 -1.761006265878677368e-01 -1.937499940395355225e-01 6.875000149011611938e-02 7.916666567325592041e-02 -3.292180970311164856e-02 -1.359649151563644409e-01 -8.579881489276885986e-02 -4.166666883975267410e-03 -2.500000000000000000e-01 4.301075264811515808e-02 1.373134255409240723e-01 -1.051136329770088196e-01 1.052631586790084839e-01 1.169916465878486633e-01 3.648068755865097046e-02 3.415559604763984680e-02 3.350083716213703156e-03 1.697792857885360718e-02 -1.739130467176437378e-01 -3.633217886090278625e-02 -6.220839917659759521e-03 -6.331168860197067261e-02 -2.723146788775920868e-02 -2.674591355025768280e-02 -1.040955632925033569e-01 9.942528605461120605e-01 -2.811965942382812500e-01 -5.279440879821777344e-01 4.380952417850494385e-01 1.857585087418556213e-02 6.910569220781326294e-02 9.950248599052429199e-01 -5.254777148365974426e-02 0.000000000000000000e+00 -1.400233339518308640e-02 -7.829977199435234070e-03 1.627670414745807648e-02 -6.618407368659973145e-02 -1.393229216337203979e-01 5.338541790843009949e-02 1.267281081527471542e-02 -3.817603364586830139e-02 -4.780114628374576569e-03 -4.604051355272531509e-03 -1.152482256293296814e-02 8.211678825318813324e-03 1.429848093539476395e-02 -1.226415112614631653e-02 -2.310536056756973267e-02 8.093524724245071411e-03 8.771930006332695484e-04 -2.849510312080383301e-02 7.048458326607942581e-03 5.390835460275411606e-03 -6.205673795193433762e-03 -1.179673336446285248e-02 -5.429864395409822464e-03 9.107468067668378353e-04 1.850138767622411251e-03 -1.170731708407402039e-02 -9.633911540731787682e-04 -8.072653785347938538e-03
8.578431606292724609e-02 3.695150092244148254e-02 4.989605024456977844e-02 -7.614213041961193085e-03 5.763688683509826660e-02 6.060606241226196289e-02 3.693931549787521362e-02 5.970149114727973938e-02 5.932203307747840881e-02 2.147239260375499725e-02 5.379746854305267334e-02 3.960395976901054382e-02 1.018099561333656311e-01 7.961783558130264282e-02 2.108433656394481659e-02 2.571428567171096802e-02 5.629139021039009094e-02 1.198738142848014832e-01 8.223684132099151611e-02 3.508771955966949463e-02 2.298850566148757935e-02 2.754490971565246582e-01 -6.134969368577003479e-02 1.439999938011169434e-01 1.000000014901161194e-01 -8.196720853447914124e-03 -5.624999850988388062e-02 3.062200844287872314e-01 6.360424309968948364e-02 1.341852992773056030e-01 5.989583209156990051e-02 1.714285761117935181e-01 -2.188449800014495850e-01 -5.147058889269828796e-02 2.894736826419830322e-01 1.769911497831344604e-02 2.906976826488971710e-02 2.843601815402507782e-02 9.146341681480407715e-02 1.013513505458831787e-01 -6.572769582271575928e-02 3.550295904278755188e-02 6.400000303983688354e-02 2.797202765941619873e-02 -1.011904776096343994e-01 4.469273611903190613e-02 6.666666828095912933e-03 -4.026845470070838928e-02 -5.263158120214939117e-03 2.205882407724857330e-02 6.547619402408599854e-02 6.637167930603027344e-02 -6.849315017461776733e-03 8.163264952600002289e-03 -1.542056053876876831e-01 1.287553608417510986e-01 1.013513468205928802e-02 7.380073890089988708e-03 1.032608672976493835e-01 -2.205323129892349243e-01 1.846153885126113892e-01 -2.061855606734752655e-02 -2.272727340459823608e-02 -1.502145919948816299e-02 -1.877934299409389496e-02 1.332179903984069824e-01 5.817610025405883789e-02 -8.477509021759033203e-02 -1.932367123663425446e-02 1.569858752191066742e-02 -7.779578864574432373e-02 -1.608187146484851837e-02 -9.027777612209320068e-02 0.000000000000000000e+00 2.115213572978973389e-01 -1.962633430957794189e-01 -1.285196095705032349e-01 1.991728693246841431e-01 -3.450933992862701416e-01 -3.820378482341766357e-01 -7.681388258934020996e-01 9.640522599220275879e-01 1.216814201325178146e-02 -7.914764434099197388e-02 2.154194936156272888e-02 -2.139037474989891052e-03 3.339694812893867493e-02 -1.251738518476486206e-01 4.494382068514823914e-02 -2.004716917872428894e-02 -4.951560869812965393e-02 -2.038834989070892334e-02 -3.216651082038879395e-02 -7.745266892015933990e-03 6.272401660680770874e-03 1.652892492711544037e-02 -2.228412218391895294e-02 -1.126760523766279221e-02 -1.089918240904808044e-02 9.874327108263969421e-03 2.622377593070268631e-03 0.000000000000000000e+00 -1.727272756397724152e-02 -1.031894888728857040e-02 6.938421633094549179e-03 -4.424778744578361511e-03 1.860465155914425850e-03 -1.516587659716606140e-02 -1.928640296682715416e-03 -1.099999994039535522e-02 3.061224473640322685e-03
8.383233845233917236e-02 2.424242347478866577e-02 -7.407407462596893311e-02 8.832807838916778564e-02 8.706467598676681519e-02 8.379888720810413361e-03 2.432432398200035095e-02 4.450261965394020081e-02 1.479289960116147995e-02 2.730375342071056366e-02 6.089743599295616150e-02 -1.574803143739700317e-02 1.078167110681533813e-01 1.955307275056838989e-02 3.418803587555885315e-02 6.353591382503509521e-02 7.669616490602493286e-02 5.136986449360847473e-02 1.338912099599838257e-01 -1.420454531908035278e-01 1.257861591875553131e-02 1.016260161995887756e-01 1.283422410488128662e-01 1.842105239629745483e-01 1.315789520740509033e-01 7.446808367967605591e-02 9.433962404727935791e-03 1.404109597206115723e-01 1.072386056184768677e-01 9.788359701633453369e-02 1.419753134250640869e-01 -3.738317638635635376e-02 -1.406250000000000000e-01 3.085714280605316162e-01 1.362397819757461548e-01 -4.629629477858543396e-02 1.749049425125122070e-01 1.105769202113151550e-01 2.427184395492076874e-02 0.000000000000000000e+00 6.211180239915847778e-02 4.487179592251777649e-02 -2.027026936411857605e-02 -3.973510116338729858e-02 7.065217196941375732e-02 1.597938090562820435e-01 -6.857142597436904907e-02 1.595744676887989044e-02 1.161616146564483643e-01 -8.947368711233139038e-02 -1.045454517006874084e-01 -7.723577320575714111e-02 1.879699155688285828e-02 -7.829181849956512451e-02 -3.472222248092293739e-03 7.920791953802108765e-02 -1.007462665438652039e-01 1.343873590230941772e-01 1.270903050899505615e-01 3.229166567325592041e-01 5.655527114868164062e-02 5.869565159082412720e-02 4.660193994641304016e-02 -1.781737208366394043e-01 -2.483443729579448700e-02 5.464480817317962646e-02 3.755868598818778992e-02 -8.064515888690948486e-03 -2.314814738929271698e-02 -2.745664678514003754e-02 -5.801526829600334167e-02 -5.164992809295654297e-02 -3.174603357911109924e-02 4.686004817485809326e-01 -9.808429516851902008e-03 -3.569497168064117432e-02 -6.605726480484008789e-02 -8.975473791360855103e-02 3.971318155527114868e-02 -5.392990633845329285e-02 -5.365402698516845703e-01 4.501216486096382141e-02 -1.628352552652359009e-01 1.963534392416477203e-02 2.254791371524333954e-02 -7.430997677147388458e-03 -8.964143693447113037e-03 -1.173402890563011169e-01 8.684863336384296417e-03 -1.767955720424652100e-02 -1.053740736097097397e-02 -1.928640296682715416e-03 -5.529954098165035248e-03 -1.226993836462497711e-02 1.287948526442050934e-02 -8.050089702010154724e-03 1.434977538883686066e-02 5.314437672495841980e-03 6.034482736140489578e-03 1.201716717332601547e-02 1.122625172138214111e-02 -1.266968343406915665e-02 1.142355054616928101e-02 -1.469237823039293289e-02 4.440497141331434250e-03 -6.272401660680770874e-03 -1.192660536617040634e-02 1.640838570892810822e-02 -2.726387605071067810e-02 -3.980099689215421677e-03 0.000000000000000000e+00
5.846774205565452576e-02 1.484230067580938339e-02 3.473945334553718567e-02 2.122015878558158875e-02 5.152224749326705933e-02 3.110047802329063416e-02 0.000000000000000000e+00 1.453488413244485855e-02 8.264462649822235107e-02 6.497175246477127075e-02 2.941176528111100197e-03 1.300309598445892334e-01 9.898477047681808472e-02 1.606648266315460205e-01 8.423913270235061646e-02 2.372262775897979736e-01 1.516245454549789429e-01 2.328358143568038940e-01 1.176470592617988586e-01 5.797101557254791260e-02 1.739130355417728424e-02 -5.555555596947669983e-02 5.769230797886848450e-02 9.574468433856964111e-02 2.298850566148757935e-02 5.434782430529594421e-02 6.315789371728897095e-02 -7.339449226856231689e-02 -7.659574598073959351e-02 -1.186943612992763519e-02 2.163865566253662109e-01 -1.707865148782730103e-01 -1.739130467176437378e-01 1.754966825246810913e-01 -1.192411929368972778e-01 -1.607716977596282959e-01 6.792452931404113770e-02 -1.376146823167800903e-02 -5.045871436595916748e-02 -1.374045759439468384e-01 -5.339805781841278076e-02 -2.358490601181983948e-02 8.124999701976776123e-02 -9.813084453344345093e-02 -1.633987016975879669e-02 -8.672086894512176514e-02 -9.477124363183975220e-02 -4.594594612717628479e-02 -5.865921825170516968e-02 5.714285746216773987e-02 3.103448264300823212e-02 3.076923079788684845e-02 3.690036758780479431e-02 3.515625000000000000e-02 3.333333507180213928e-02 -1.532566994428634644e-01 2.020202018320560455e-02 1.709401793777942657e-02 0.000000000000000000e+00 -4.987531341612339020e-03 2.392344409599900246e-03 -1.227621510624885559e-01 3.086419776082038879e-02 -5.664062500000000000e-02 -4.355108737945556641e-02 -2.550091035664081573e-02 -4.900459572672843933e-02 3.747870400547981262e-02 -7.804878056049346924e-02 3.744149580597877502e-02 -1.090146750211715698e-01 -5.316092073917388916e-02 7.029876708984375000e-01 1.937181353569030762e-01 -1.837331801652908325e-01 -9.899328649044036865e-02 -1.033197194337844849e-01 -7.093209773302078247e-02 -6.273259222507476807e-02 -3.626852482557296753e-02 8.994845151901245117e-01 -1.034928858280181885e-01 3.326180204749107361e-02 -3.085554018616676331e-02 5.662514269351959229e-02 -1.025641057640314102e-02 1.819836162030696869e-02 -9.213759005069732666e-02 -4.052443429827690125e-02 -2.934782579541206360e-02 -1.253918465226888657e-02 3.940886817872524261e-03 1.966292224824428558e-02 3.256212547421455383e-02 2.874564379453659058e-02 2.613827958703041077e-02 4.295532591640949249e-03 1.699235290288925171e-03 4.180601797997951508e-03 1.968826912343502045e-02 1.567656733095645905e-02 1.699235290288925171e-03 -2.580071240663528442e-02 6.151142530143260956e-03 -7.123775780200958252e-03 8.944543660618364811e-04 -1.765225082635879517e-03 -2.634054608643054962e-02 7.469654548913240433e-03 -1.951219514012336731e-02 9.775171056389808655e-03
8.630394190549850464e-02 5.189620703458786011e-02 -6.578947417438030243e-03 5.097087472677230835e-02 6.100217998027801514e-02 4.146341606974601746e-02 5.839416012167930603e-02 6.615775823593139648e-02 2.925531938672065735e-02 -8.360128849744796753e-02 1.039755344390869141e-01 7.272727042436599731e-02 4.545454680919647217e-02 2.890173345804214478e-03 5.693950131535530090e-02 5.323193967342376709e-02 -8.333333581686019897e-02 -1.313868612051010132e-01 7.829181849956512451e-02 5.395683273673057556e-02 1.277777850627899170e-01 -8.510638028383255005e-02 -3.906250000000000000e-02 -4.464285820722579956e-02 9.900990128517150879e-02 1.000000014901161194e-01 5.681818351149559021e-02 1.442307680845260620e-01 1.071428582072257996e-01 -5.607476457953453064e-02 5.793991312384605408e-02 -1.412037014961242676e-01 1.904761940240859985e-01 -1.932367123663425446e-02 -3.321167826652526855e-01 9.328357875347137451e-02 8.241758495569229126e-02 -1.324503272771835327e-01 -1.190476194024085999e-01 -1.768292635679244995e-01 3.921568766236305237e-02 -1.516853868961334229e-01 -1.826483942568302155e-02 -6.967213004827499390e-02 -4.381443187594413757e-02 -1.419068723917007446e-01 -1.053921580314636230e-01 -3.456221148371696472e-02 -1.029810309410095215e-01 -6.521739065647125244e-02 -4.885057359933853149e-02 -4.497354477643966675e-02 -1.108033210039138794e-02 4.889975488185882568e-02 3.678160905838012695e-02 -2.238442748785018921e-01 4.105572029948234558e-02 -1.759530790150165558e-02 -5.571030545979738235e-03 7.487922906875610352e-02 7.021276652812957764e-02 2.029520273208618164e-02 0.000000000000000000e+00 -5.656934157013893127e-02 -5.305039696395397186e-03 8.020477741956710815e-02 -3.605015575885772705e-02 -2.044293098151683807e-02 -1.555209979414939880e-02 2.710472345352172852e-01 -9.972899556159973145e-01 1.162109375000000000e-01 2.060704976320266724e-01 -7.755675911903381348e-02 -1.348527967929840088e-01 -1.146586686372756958e-01 -1.211796253919601440e-01 -9.954985976219177246e-02 -7.997131347656250000e-02 -3.265034034848213196e-02 -9.990990757942199707e-01 1.437768191099166870e-01 -8.255659043788909912e-02 3.746769949793815613e-02 -4.530011210590600967e-03 2.421796135604381561e-02 9.302325546741485596e-03 1.362397801131010056e-03 -3.864168748259544373e-02 -2.395833283662796021e-02 -1.833976805210113525e-02 -9.149130433797836304e-03 -1.164874527603387833e-02 -2.053036727011203766e-02 5.020920652896165848e-03 -1.000834070146083832e-02 -1.740643987432122231e-03 -4.979253280907869339e-03 -1.643385388888418674e-03 -4.098360426723957062e-03 -5.150214768946170807e-03 1.662510447204113007e-03 1.668056705966591835e-03 -9.598603472113609314e-03 6.044905167073011398e-03 1.762114581651985645e-03 1.231310423463582993e-02 -3.388278558850288391e-02 6.529850885272026062e-03 5.550416186451911926e-03 9.208103292621672153e-04
2.526315860450267792e-02 3.104212880134582520e-02 5.102040991187095642e-02 7.265774160623550415e-02 9.403669834136962891e-02 4.009433835744857788e-02 3.217821940779685974e-02 -4.594594612717628479e-02 3.892215713858604431e-02 1.358695607632398605e-02 1.563876718282699585e-01 1.092232987284660339e-01 1.591512002050876617e-02 2.956989221274852753e-02 1.002638489007949829e-01 3.305784985423088074e-02 8.777429163455963135e-02 -7.986111193895339966e-02 5.925925821065902710e-02 5.863192304968833923e-02 -1.257861591875553131e-02 4.926108196377754211e-02 1.481481492519378662e-01 5.000000074505805969e-02 0.000000000000000000e+00 4.123711213469505310e-02 7.142857462167739868e-02 1.263157874345779419e-01 2.247191034257411957e-02 9.195402264595031738e-02 -4.716981202363967896e-02 -3.603603690862655640e-02 -6.923077255487442017e-02 1.747572869062423706e-01 8.870967477560043335e-02 7.207207381725311279e-02 2.362204790115356445e-01 6.837607175111770630e-02 -8.484848588705062866e-02 -1.913875527679920197e-02 -1.474654376506805420e-01 7.812500000000000000e-02 9.875000119209289551e-01 9.811320900917053223e-01 -9.883720874786376953e-01 -9.982788562774658203e-01 -9.961685538291931152e-01 9.940828680992126465e-01 2.716981172561645508e-01 -1.171366572380065918e-01 -5.442176759243011475e-02 -5.980861186981201172e-02 -8.089887350797653198e-02 -2.534562163054943085e-02 -2.197452187538146973e-01 -1.180555522441864014e-01 -8.793970197439193726e-02 -6.434316188097000122e-02 -2.544529177248477936e-02 -7.317073177546262741e-03 3.694581240415573120e-02 9.225091896951198578e-03 -9.022556245326995850e-02 -1.014084517955780029e-01 -1.085814386606216431e-01 -1.104972418397665024e-02 -4.437400773167610168e-02 -7.575757801532745361e-02 1.648550778627395630e-01 5.812565088272094727e-01 4.698095098137855530e-02 -3.787590563297271729e-02 -1.069116741418838501e-01 -1.249007135629653931e-01 -1.403676718473434448e-01 -9.369132667779922485e-02 -1.096444949507713318e-01 -9.138054400682449341e-02 -9.057719260454177856e-02 -1.199433654546737671e-01 -9.835650920867919922e-01 9.032257795333862305e-01 5.819477513432502747e-02 -3.995433822274208069e-02 3.325688093900680542e-02 -8.964143693447113037e-03 5.921680852770805359e-02 -2.567760273814201355e-02 -4.586129635572433472e-02 9.727626456879079342e-04 -2.274881489574909210e-02 -1.171171199530363083e-02 -1.028277631849050522e-02 -1.103565376251935959e-02 -2.807597070932388306e-02 4.295532591640949249e-03 -3.095442801713943481e-02 -4.258943721652030945e-03 -1.651527709327638149e-03 -2.257525175809860229e-02 -6.530612241476774216e-03 1.894563436508178711e-02 2.139917761087417603e-02 -1.122625172138214111e-02 2.143445983529090881e-02 2.531645633280277252e-02 -4.464285913854837418e-03 1.666666753590106964e-02 -4.562043584883213043e-03 -2.705314010381698608e-02 2.002001972869038582e-03
6.858406960964202881e-02 4.690831527113914490e-02 7.459677755832672119e-02 6.041666492819786072e-02 8.510638028383255005e-02 5.637254938483238220e-02 5.647058784961700439e-02 -4.986149445176124573e-02 1.500000059604644775e-01 -3.990610316395759583e-02 1.470588240772485733e-02 1.496259309351444244e-02 7.803468406200408936e-02 8.615384250879287720e-02 2.359881997108459473e-02 3.273809701204299927e-02 8.851674944162368774e-02 8.948545902967453003e-02 1.309523880481719971e-01 6.686046719551086426e-02 -7.518796622753143311e-02 5.617977585643529892e-03 1.268656700849533081e-01 7.766990363597869873e-02 1.078431382775306702e-01 1.121495291590690613e-01 8.490566164255142212e-02 8.823529630899429321e-02 6.060606241226196289e-02 1.046511605381965637e-01 1.556603759527206421e-01 7.936508394777774811e-03 2.204301059246063232e-01 -1.242236047983169556e-01 -8.474576286971569061e-03 2.962962910532951355e-02 5.952381063252687454e-03 1.025641057640314102e-02 -4.347825888544321060e-03 1.515151560306549072e-02 -1.176470592617988586e-01 8.882235735654830933e-02 4.054570198059082031e-01 4.395149350166320801e-01 -1.181541606783866882e-01 -7.765733450651168823e-02 -8.416273444890975952e-02 1.313284337520599365e-01 3.301546275615692139e-01 1.943733990192413330e-01 0.000000000000000000e+00 9.954128265380859375e-01 2.119047641754150391e-01 -7.142857462167739868e-02 1.051587313413619995e-01 -3.061889111995697021e-01 1.809815913438796997e-01 -9.562841802835464478e-02 4.802259802818298340e-02 -1.339869350194931030e-01 -7.254902273416519165e-02 -4.106776043772697449e-02 -5.095541477203369141e-02 -7.088122516870498657e-02 -1.121495291590690613e-02 -1.384335160255432129e-01 -5.825471878051757812e-01 -9.880952239036560059e-01 9.981273412704467773e-01 -6.901960819959640503e-03 -3.350785234943032265e-03 6.358753889799118042e-02 2.797067910432815552e-02 -1.249025687575340271e-01 -1.313111484050750732e-01 -1.381790637969970703e-01 -1.329126358032226562e-01 -1.898517608642578125e-01 -1.557654589414596558e-01 -1.660278737545013428e-01 -8.093749880790710449e-01 4.457831382751464844e-02 2.464788779616355896e-02 -3.512880532070994377e-03 1.117318402975797653e-02 -2.129925414919853210e-02 3.676470741629600525e-02 -5.313351377844810486e-02 -3.583426773548126221e-02 -3.437815979123115540e-02 -1.250000018626451492e-02 -2.046511694788932800e-02 -1.042571663856506348e-02 1.614204957149922848e-03 -8.757961913943290710e-03 -8.382230065762996674e-03 2.380952425301074982e-02 4.882018081843852997e-03 3.259983612224459648e-03 6.425702944397926331e-03 1.659751054830849171e-03 -8.143322193063795567e-04 0.000000000000000000e+00 1.693480066023766994e-03 -1.921397447586059570e-02 -2.792792767286300659e-02 2.436901628971099854e-02 -2.354048937559127808e-02 -4.921259824186563492e-03 9.541984763927757740e-04 -3.403403237462043762e-02
