-8.442906737327575684e-01 -7.420029640197753906e-01 -6.250000000000000000e-01 -4.969340860843658447e-01 -5.033324360847473145e-01 -6.260190010070800781e-01 -8.169533014297485352e-01 -7.943372130393981934e-01 -7.746527791023254395e-01 -7.401729822158813477e-01 -7.263681888580322266e-01 -6.680327653884887695e-01 -6.928598284721374512e-01 -7.360088229179382324e-01 -7.499165534973144531e-01 -7.074155807495117188e-01 -7.488831877708435059e-01 -7.351269125938415527e-01 -7.604243159294128418e-01 -7.207562327384948730e-01 -7.335667014122009277e-01 -7.458090782165527344e-01 -7.424054741859436035e-01 -7.107437849044799805e-01 -8.038545250892639160e-01 -8.036375641822814941e-01 -7.035323977470397949e-01 -7.771365642547607422e-01 -8.100256919860839844e-01 -7.375099062919616699e-01 -6.577081084251403809e-01 -7.417510151863098145e-01 -7.681499123573303223e-01 -7.626421451568603516e-01 -6.213557124137878418e-01 -7.184739112854003906e-01 -8.001819252967834473e-01 -7.233051061630249023e-01 -7.358879446983337402e-01 -7.977035045623779297e-01 -7.523491978645324707e-01 -7.622929811477661133e-01 -7.521226406097412109e-01 -7.667016386985778809e-01 -7.288808822631835938e-01 -7.700240612030029297e-01 -7.269245386123657227e-01 -7.834957242012023926e-01 -7.898229956626892090e-01 -7.804877758026123047e-01 -7.406426072120666504e-01 -7.884615659713745117e-01 -7.752016186714172363e-01 -8.181177973747253418e-01 -7.034771442413330078e-01 -7.509803771972656250e-01 -8.120893836021423340e-01 -7.371484041213989258e-01 -7.400501966476440430e-01 -7.858473062515258789e-01 -7.414793372154235840e-01 -7.874488234519958496e-01 -7.669366598129272461e-01 -8.108300566673278809e-01 -8.133683800697326660e-01 -8.016632199287414551e-01 -7.732089757919311523e-01 -8.304260969161987305e-01 -7.809523940086364746e-01 -7.911460399627685547e-01 -7.811583280563354492e-01 -7.908856868743896484e-01
-8.262595534324645996e-01 -7.632790803909301758e-01 -6.663201451301574707e-01 -7.234576940536499023e-01 -7.679417133331298828e-01 -6.225051879882812500e-01 -7.701719403266906738e-01 -7.867389321327209473e-01 -7.918201684951782227e-01 -7.807555794715881348e-01 -7.764998674392700195e-01 -7.904918193817138672e-01 -7.978585362434387207e-01 -7.499030828475952148e-01 -7.789537310600280762e-01 -7.446164488792419434e-01 -7.456506490707397461e-01 -7.406568527221679688e-01 -7.142304778099060059e-01 -7.538293004035949707e-01 -7.209021449089050293e-01 -6.938441395759582520e-01 -6.271347403526306152e-01 -5.456166267395019531e-01 -7.694493532180786133e-01 -7.923636436462402344e-01 -7.552572488784790039e-01 -6.640896797180175781e-01 -6.325802803039550781e-01 -6.081221699714660645e-01 -7.680649757385253906e-01 -6.060380339622497559e-01 -7.963078618049621582e-01 -7.980794906616210938e-01 -5.963836908340454102e-01 -6.249478459358215332e-01 -7.669172883033752441e-01 -7.880774140357971191e-01 -7.555271983146667480e-01 -7.826603055000305176e-01 -7.780405282974243164e-01 -7.407103776931762695e-01 -7.276336550712585449e-01 -8.020965456962585449e-01 -7.520750761032104492e-01 -7.580433487892150879e-01 -7.309498190879821777e-01 -7.206683754920959473e-01 -7.411266565322875977e-01 -7.782608866691589355e-01 -7.782196402549743652e-01 -7.863221764564514160e-01 -8.111625313758850098e-01 -7.625039219856262207e-01 -7.238832116127014160e-01 -7.801572084426879883e-01 -7.966690063476562500e-01 -7.760433554649353027e-01 -7.791907787322998047e-01 -8.184191584587097168e-01 -7.608695626258850098e-01 -8.185728788375854492e-01 -7.610810995101928711e-01 -7.330096960067749023e-01 -7.874524593353271484e-01 -7.975222468376159668e-01 -7.764807343482971191e-01 -7.675048112869262695e-01 -7.762350440025329590e-01 -8.141075372695922852e-01 -7.932940125465393066e-01 -7.751371264457702637e-01
-7.535373568534851074e-01 -7.306775450706481934e-01 -7.629812955856323242e-01 -6.976072788238525391e-01 -7.527769207954406738e-01 -7.762141227722167969e-01 -7.410836815834045410e-01 -7.013967633247375488e-01 -7.935010194778442383e-01 -7.306108474731445312e-01 -7.504850625991821289e-01 -7.253719568252563477e-01 -7.379194498062133789e-01 -7.716612219810485840e-01 -7.337298989295959473e-01 -7.431034445762634277e-01 -7.888341546058654785e-01 -7.582057118415832520e-01 -7.634445428848266602e-01 -7.790780067443847656e-01 -7.719858288764953613e-01 -7.436195015907287598e-01 -6.632985472679138184e-01 -7.235009074211120605e-01 -7.519671320915222168e-01 -7.743526697158813477e-01 -7.462134957313537598e-01 -7.114589214324951172e-01 -7.224089503288269043e-01 -6.911569237709045410e-01 -6.784391999244689941e-01 -6.494162082672119141e-01 -6.959144473075866699e-01 -6.674824357032775879e-01 -6.729793548583984375e-01 -7.414419054985046387e-01 -7.148277759552001953e-01 -7.460262775421142578e-01 -7.641878724098205566e-01 -7.359529733657836914e-01 -8.051298260688781738e-01 -7.720025777816772461e-01 -7.989025115966796875e-01 -8.216792941093444824e-01 -7.209203243255615234e-01 -6.533283591270446777e-01 -7.275578379631042480e-01 -7.573010921478271484e-01 -7.960477471351623535e-01 -7.379966974258422852e-01 -8.015589714050292969e-01 -7.889338135719299316e-01 -6.696050763130187988e-01 -8.047149777412414551e-01 -7.334963083267211914e-01 -7.373306751251220703e-01 -7.873730063438415527e-01 -8.187997937202453613e-01 -8.064809441566467285e-01 -7.816877365112304688e-01 -7.886804938316345215e-01 -8.408463597297668457e-01 -6.700640916824340820e-01 -7.027181982994079590e-01 -7.651925683021545410e-01 -8.141447305679321289e-01 -7.723609805107116699e-01 -7.966040372848510742e-01 -7.529290318489074707e-01 -7.686346769332885742e-01 -7.815573811531066895e-01 -7.509513497352600098e-01
-7.864602208137512207e-01 -7.349774241447448730e-01 -7.425954341888427734e-01 -7.770107984542846680e-01 -7.583193182945251465e-01 -7.192170619964599609e-01 -7.602280378341674805e-01 -7.888177633285522461e-01 -7.860204577445983887e-01 -7.445086836814880371e-01 -7.569593191146850586e-01 -7.714558243751525879e-01 -7.603596448898315430e-01 -7.708604931831359863e-01 -7.451937794685363770e-01 -8.008644580841064453e-01 -7.623915672302246094e-01 -7.385641932487487793e-01 -7.616949081420898438e-01 -7.433786392211914062e-01 -7.440387606620788574e-01 -7.102487087249755859e-01 -6.951640844345092773e-01 -7.667811512947082520e-01 -6.897297501564025879e-01 -8.179768323898315430e-01 -8.168485760688781738e-01 -7.748956680297851562e-01 -7.627524733543395996e-01 -7.474346160888671875e-01 -7.200357913970947266e-01 -7.167341709136962891e-01 -6.859246492385864258e-01 -7.171031236648559570e-01 -7.429138422012329102e-01 -7.204551100730895996e-01 -7.064087986946105957e-01 -8.171082735061645508e-01 -7.303845882415771484e-01 -8.071839809417724609e-01 -7.634069323539733887e-01 -8.028928041458129883e-01 -7.733837962150573730e-01 -7.954079508781433105e-01 -7.388588190078735352e-01 -7.608240246772766113e-01 -7.611414194107055664e-01 -7.471804618835449219e-01 -8.133468627929687500e-01 -7.979329824447631836e-01 -7.897643446922302246e-01 -7.726518511772155762e-01 -7.571653723716735840e-01 -8.114826679229736328e-01 -7.699970602989196777e-01 -7.705929875373840332e-01 -8.220157027244567871e-01 -7.692102193832397461e-01 -7.383537888526916504e-01 -8.087465167045593262e-01 -7.764340043067932129e-01 -7.442405223846435547e-01 -7.908176183700561523e-01 -7.410190105438232422e-01 -7.302715182304382324e-01 -7.407123446464538574e-01 -7.800650000572204590e-01 -7.751412391662597656e-01 -7.924320101737976074e-01 -7.815462946891784668e-01 -7.355057001113891602e-01 -7.743697762489318848e-01
-6.865091919898986816e-01 -5.530344247817993164e-01 -6.791845560073852539e-01 -6.723184585571289062e-01 -6.988404989242553711e-01 -7.225745320320129395e-01 -6.556353569030761719e-01 -6.901558041572570801e-01 -7.643805146217346191e-01 -7.584251761436462402e-01 -7.498342990875244141e-01 -7.635422945022583008e-01 -7.533460855484008789e-01 -7.333093881607055664e-01 -7.934288978576660156e-01 -6.970578432083129883e-01 -7.784898281097412109e-01 -7.566978335380554199e-01 -7.708595991134643555e-01 -7.890056371688842773e-01 -7.444707751274108887e-01 -7.729143500328063965e-01 -7.685659527778625488e-01 -7.301534414291381836e-01 -7.226487398147583008e-01 -7.661827206611633301e-01 -8.071428537368774414e-01 -7.185559272766113281e-01 -7.217978835105895996e-01 -7.377095818519592285e-01 -6.718172430992126465e-01 -7.091315388679504395e-01 -7.334346771240234375e-01 -7.153716087341308594e-01 -7.448503375053405762e-01 -7.181792855262756348e-01 -6.930663585662841797e-01 -7.895531654357910156e-01 -7.701192498207092285e-01 -7.822937369346618652e-01 -7.845304012298583984e-01 -7.893604040145874023e-01 -7.823343873023986816e-01 -7.485739588737487793e-01 -7.332485318183898926e-01 -7.406813502311706543e-01 -7.470079660415649414e-01 -7.951134443283081055e-01 -7.345718145370483398e-01 -7.686274647712707520e-01 -7.599502205848693848e-01 -7.788498401641845703e-01 -7.833148837089538574e-01 -8.490820527076721191e-01 -7.530141472816467285e-01 -8.111888170242309570e-01 -7.177650332450866699e-01 -7.868998050689697266e-01 -7.960599660873413086e-01 -8.217931389808654785e-01 -7.570016384124755859e-01 -7.816666960716247559e-01 -7.955470085144042969e-01 -7.533544898033142090e-01 -7.618400454521179199e-01 -8.164266943931579590e-01 -7.899960279464721680e-01 -7.718932628631591797e-01 -8.057299852371215820e-01 -7.618473768234252930e-01 -7.267206311225891113e-01 -6.759291291236877441e-01
-7.918900847434997559e-01 -7.831640243530273438e-01 -6.856468915939331055e-01 -7.047483325004577637e-01 -5.787171721458435059e-01 -6.744258999824523926e-01 -8.310257792472839355e-01 -7.088571190834045410e-01 -7.516623139381408691e-01 -7.061753273010253906e-01 -6.691125035285949707e-01 -6.672458648681640625e-01 -7.280701994895935059e-01 -7.882779240608215332e-01 -7.548507452011108398e-01 -7.847295999526977539e-01 -6.809599995613098145e-01 -7.426001429557800293e-01 -7.789676189422607422e-01 -7.441924810409545898e-01 -7.879371047019958496e-01 -7.792472243309020996e-01 -7.589350938796997070e-01 -6.512688994407653809e-01 -7.071232795715332031e-01 -7.991549372673034668e-01 -8.507126569747924805e-01 -7.182627916336059570e-01 -7.398052215576171875e-01 -7.488639950752258301e-01 -7.335766553878784180e-01 -7.179402112960815430e-01 -7.872044444084167480e-01 -7.362599372863769531e-01 -7.530298829078674316e-01 -6.762394309043884277e-01 -6.810202002525329590e-01 -7.096204757690429688e-01 -7.685076594352722168e-01 -7.792207598686218262e-01 -7.560905814170837402e-01 -7.972867488861083984e-01 -7.940587401390075684e-01 -7.708486914634704590e-01 -7.834224700927734375e-01 -7.923557758331298828e-01 -7.815201282501220703e-01 -7.657735347747802734e-01 -7.831916213035583496e-01 -7.761288285255432129e-01 -7.837216854095458984e-01 -7.832965254783630371e-01 -7.674999833106994629e-01 -8.160884380340576172e-01 -6.934911012649536133e-01 -7.887438535690307617e-01 -6.727222800254821777e-01 -8.067749738693237305e-01 -7.985973954200744629e-01 -7.941038012504577637e-01 -8.059911131858825684e-01 -7.760019898414611816e-01 -8.066067695617675781e-01 -8.085466027259826660e-01 -7.636283636093139648e-01 -8.555099368095397949e-01 -7.731667757034301758e-01 -8.042802810668945312e-01 -7.904989719390869141e-01 -7.967571616172790527e-01 -7.920138835906982422e-01 -7.409191727638244629e-01
-7.980769276618957520e-01 -7.851320505142211914e-01 -7.751812934875488281e-01 -7.428379058837890625e-01 -6.380184888839721680e-01 -8.160676360130310059e-01 -7.547819614410400391e-01 -7.582292556762695312e-01 -7.362396717071533203e-01 -6.949644684791564941e-01 -6.351526975631713867e-01 -7.085694074630737305e-01 -6.836504340171813965e-01 -7.347602248191833496e-01 -7.878391742706298828e-01 -7.510274052619934082e-01 -7.399947047233581543e-01 -7.571504116058349609e-01 -7.699092030525207520e-01 -7.392120361328125000e-01 -7.575338482856750488e-01 -7.521636486053466797e-01 -7.557819485664367676e-01 -6.892223954200744629e-01 -7.243607640266418457e-01 -7.569651603698730469e-01 -7.632887363433837891e-01 -7.634882926940917969e-01 -6.172731518745422363e-01 -7.245111465454101562e-01 -7.488221526145935059e-01 -7.285749316215515137e-01 -7.160112261772155762e-01 -7.535696625709533691e-01 -7.803823351860046387e-01 -7.287709712982177734e-01 -7.659109830856323242e-01 -7.865110039710998535e-01 -6.337753534317016602e-01 -7.787963151931762695e-01 -8.164441585540771484e-01 -8.219428658485412598e-01 -8.100899457931518555e-01 -7.915097475051879883e-01 -7.746844887733459473e-01 -7.021348476409912109e-01 -7.456849813461303711e-01 -8.310417532920837402e-01 -8.047876954078674316e-01 -8.002257347106933594e-01 -7.589564919471740723e-01 -7.866719365119934082e-01 -7.561797499656677246e-01 -8.168103694915771484e-01 -7.285475730895996094e-01 -7.989577651023864746e-01 -7.575386166572570801e-01 -7.661972045898437500e-01 -7.602896094322204590e-01 -7.652454376220703125e-01 -7.820723652839660645e-01 -7.575985789299011230e-01 -6.754650473594665527e-01 -7.516711354255676270e-01 -7.724053263664245605e-01 -8.112341165542602539e-01 -7.859248518943786621e-01 -7.688769698143005371e-01 -7.634453773498535156e-01 -8.154535889625549316e-01 -7.872566580772399902e-01 -7.902562618255615234e-01
-7.561050057411193848e-01 -7.682627439498901367e-01 -7.425640821456909180e-01 -7.784982919692993164e-01 -7.793167233467102051e-01 -6.411086916923522949e-01 -7.811280488967895508e-01 -7.578225731849670410e-01 -7.358691692352294922e-01 -7.462356090545654297e-01 -7.580110430717468262e-01 -7.055540084838867188e-01 -7.322456836700439453e-01 -7.095757126808166504e-01 -7.354838848114013672e-01 -6.712616086006164551e-01 -7.832651138305664062e-01 -7.493581771850585938e-01 -7.843258380889892578e-01 -7.868473529815673828e-01 -7.439777851104736328e-01 -7.807317972183227539e-01 -7.791429162025451660e-01 -7.741935253143310547e-01 -7.916032671928405762e-01 -7.999455928802490234e-01 -8.085522651672363281e-01 -7.208663821220397949e-01 -6.374788284301757812e-01 -7.483575940132141113e-01 -7.134233713150024414e-01 -6.605055928230285645e-01 -7.504751682281494141e-01 -7.399673461914062500e-01 -7.367563247680664062e-01 -7.599894404411315918e-01 -7.426251769065856934e-01 -7.750737667083740234e-01 -7.820543050765991211e-01 -7.816118597984313965e-01 -7.805704474449157715e-01 -8.251010179519653320e-01 -7.952103018760681152e-01 -7.893280386924743652e-01 -7.719954848289489746e-01 -7.935338616371154785e-01 -7.882176041603088379e-01 -7.983892560005187988e-01 -7.823906540870666504e-01 -7.843137383460998535e-01 -6.667774319648742676e-01 -7.632926106452941895e-01 -8.149327635765075684e-01 -8.104621767997741699e-01 -8.095410466194152832e-01 -7.451280355453491211e-01 -7.701969742774963379e-01 -7.301653027534484863e-01 -7.903651595115661621e-01 -7.929391860961914062e-01 -7.851418256759643555e-01 -8.032454252243041992e-01 -6.936248540878295898e-01 -7.017639279365539551e-01 -7.334231734275817871e-01 -7.330911159515380859e-01 -7.257246375083923340e-01 -7.857142686843872070e-01 -7.730152606964111328e-01 -7.898846864700317383e-01 -8.051331043243408203e-01 -7.682119011878967285e-01
-8.220763206481933594e-01 -7.789367437362670898e-01 -7.817600965499877930e-01 -6.916574835777282715e-01 -7.545138001441955566e-01 -7.872800230979919434e-01 -7.384566664695739746e-01 -5.945412516593933105e-01 -6.358780860900878906e-01 -6.747787594795227051e-01 -7.652254700660705566e-01 -6.615242362022399902e-01 -6.968133449554443359e-01 -7.102653384208679199e-01 -6.899719238281250000e-01 -7.104421854019165039e-01 -7.260087132453918457e-01 -7.291973233222961426e-01 -7.055727839469909668e-01 -7.754815816879272461e-01 -6.760237812995910645e-01 -7.458440065383911133e-01 -7.604350447654724121e-01 -7.151325941085815430e-01 -6.964167356491088867e-01 -7.350450158119201660e-01 -8.280358314514160156e-01 -8.011869192123413086e-01 -7.624510526657104492e-01 -6.771373152732849121e-01 -6.939305663108825684e-01 -7.559222579002380371e-01 -7.393476366996765137e-01 -7.936876416206359863e-01 -7.069585919380187988e-01 -7.381674647331237793e-01 -7.642298936843872070e-01 -7.766459584236145020e-01 -7.508241534233093262e-01 -7.768426537513732910e-01 -7.272281050682067871e-01 -7.502116560935974121e-01 -7.851932644844055176e-01 -8.181539177894592285e-01 -7.737545967102050781e-01 -7.878617644309997559e-01 -7.639818787574768066e-01 -7.812030315399169922e-01 -7.957559823989868164e-01 -7.160529494285583496e-01 -7.698273062705993652e-01 -7.717432379722595215e-01 -7.939932346343994141e-01 -7.982975840568542480e-01 -7.459188103675842285e-01 -7.458302974700927734e-01 -7.742805480957031250e-01 -7.322601675987243652e-01 -7.950236797332763672e-01 -7.277160882949829102e-01 -7.567247748374938965e-01 -7.446174025535583496e-01 -7.802462577819824219e-01 -8.026824593544006348e-01 -7.296346426010131836e-01 -7.261517047882080078e-01 -7.553191781044006348e-01 -7.849497199058532715e-01 -7.838312983512878418e-01 -7.845973372459411621e-01 -8.094339370727539062e-01 -7.731788158416748047e-01
-8.000621795654296875e-01 -7.862517237663269043e-01 -7.416636347770690918e-01 -7.682853937149047852e-01 -6.746463775634765625e-01 -6.550488471984863281e-01 -7.574614286422729492e-01 -8.027718663215637207e-01 -7.337872982025146484e-01 -7.731587290763854980e-01 -7.972005009651184082e-01 -7.755242586135864258e-01 -5.847379565238952637e-01 -7.546992301940917969e-01 -7.132169604301452637e-01 -6.873278021812438965e-01 -7.389765977859497070e-01 -7.766689658164978027e-01 -7.716374397277832031e-01 -7.782214283943176270e-01 -7.666121125221252441e-01 -7.841978073120117188e-01 -7.612509727478027344e-01 -7.505766749382019043e-01 -7.696319222450256348e-01 -7.374768257141113281e-01 -8.275751471519470215e-01 -6.886671185493469238e-01 -7.713454365730285645e-01 -7.015902996063232422e-01 -6.801698803901672363e-01 -7.474966049194335938e-01 -8.017852306365966797e-01 -7.972161769866943359e-01 -8.030345439910888672e-01 -8.525835871696472168e-01 -7.942113876342773438e-01 -7.432356476783752441e-01 -6.919812560081481934e-01 -6.771267652511596680e-01 -7.901448011398315430e-01 -7.771267294883728027e-01 -7.474057674407958984e-01 -7.548909783363342285e-01 -7.126548290252685547e-01 -7.978874444961547852e-01 -7.387217879295349121e-01 -8.113487958908081055e-01 -8.184826970100402832e-01 -7.425189018249511719e-01 -7.869038581848144531e-01 -8.024433851242065430e-01 -8.118602037429809570e-01 -7.670569419860839844e-01 -7.480865120887756348e-01 -7.778149247169494629e-01 -7.503229975700378418e-01 -7.271934747695922852e-01 -7.998945713043212891e-01 -7.881528139114379883e-01 -7.898010015487670898e-01 -7.946625351905822754e-01 -7.894125580787658691e-01 -7.452903389930725098e-01 -7.274305820465087891e-01 -7.138931155204772949e-01 -7.156620621681213379e-01 -7.941324114799499512e-01 -7.636920809745788574e-01 -7.519538998603820801e-01 -7.940013408660888672e-01 -7.326732873916625977e-01
